Soil Moisture,Temperature,Fertilizer Use,Rainfall,pH Level,CO2 Emissions,N2O Emissions,Crop Type_Rice,Crop Type_Soybean,Crop Type_Wheat,Soil Type_Loam,Soil Type_Sand
41.87787356776066,20.41872651560133,97.21906063900465,10.815304151379458,6.3025766597600725,711.1010545599887,218.61300807349903,0,1,0,0,1
54.36063712881633,28.93238930177982,123.9724525660206,143.56761913473935,5.745030771490777,869.9198139255546,499.06225951392037,0,0,1,0,0
33.610746258097464,15.675032483460516,107.46333904660955,108.00166314337768,7.763631061646381,46.84619646834343,307.2325827948787,1,0,0,1,0
15.979712296915086,15.5319147766546,112.49412270573545,167.55705276992023,6.155419237500935,605.0034190102483,452.46471331497,0,0,0,0,0
45.66223936114975,14.035424692189348,178.00958197478818,19.848282337490385,4.922108301609379,189.00727487899337,45.46193426911266,0,0,1,1,0
48.03925243084487,19.299868994729046,71.12336604111404,176.4900345419039,5.131514086048188,972.5386333275437,305.2744968162099,0,0,0,0,0
38.063859878474815,31.17530088472709,41.63680512012484,19.50071063951315,7.19389217338207,409.1116762305809,496.39850832414356,0,1,0,1,0
48.54835899772805,30.69780155372661,91.25602205472583,127.10526157268444,8.30026120000727,623.8553715110205,33.28108514937833,1,0,0,1,0
34.689779818219534,19.570605199087595,41.61703809625303,105.70728869986755,7.978389245086137,351.5824503575352,473.52483785235273,0,0,1,0,0
36.1366414690997,24.72796839950591,99.68008513240383,67.18438237822417,5.017977313890961,220.17630590342884,72.95005551701134,0,0,1,0,1
31.37705091792748,28.02040791187289,180.70162107141172,93.59138032301693,4.565472519850225,687.875682404944,498.05944660467156,1,0,0,0,1
11.27095633720476,16.030169365700573,123.48670409649556,0.15723122114422727,4.605755093052348,939.2592069084476,144.4698711597028,0,1,0,0,0
15.394571349665222,14.203527147368677,171.08657066061554,97.22806304787277,6.719393656837161,59.47989808974985,396.82177936648446,1,0,0,0,1
11.571459284336713,34.30239983030778,33.23818392310236,23.52250267087794,6.443590600425303,825.2404544815562,13.855441612741327,0,0,1,0,1
41.82052056318902,25.43893283024046,180.17471850743536,276.39065182444233,4.5535863828957766,341.59278835413363,143.3975327950393,1,0,0,1,0
25.717799053816336,34.5353930458416,120.35743288142315,22.299864014053806,4.728490929501783,120.92344274775391,301.59843708099737,0,1,0,0,0
35.42853455823514,18.443899678305726,6.35195774809596,285.9317663147023,8.499017841737324,713.2741142403319,113.62714073443775,0,1,0,0,1
55.37832369630465,27.575792499353287,126.62379105700737,147.42790042303912,8.359764940154149,82.46949330597042,380.37310251520114,0,0,0,0,1
22.464611457443745,15.565090913530943,190.2793912521836,153.95194658798778,5.006898851410268,727.7365829040905,337.8314381042646,1,0,0,0,1
30.519146151781488,16.530004281847823,15.833400095072413,236.4377216043379,5.156399583360056,435.7974831465703,495.44072826274527,1,0,0,0,0
47.77755692715243,22.7975530317406,116.49122609391442,208.6139137705357,8.10065143759865,164.73797944146838,292.16115394938873,0,0,1,0,1
21.43990827458112,17.99045313770178,183.09572057394294,71.11833686675874,6.5297576487973705,157.19222378849895,384.0588627445336,0,1,0,0,1
13.848995491439648,14.19053909601461,1.939033666874912,7.6399047132188596,8.331903518554228,748.2023758359245,37.262471942895615,1,0,0,0,1
24.487572645688402,16.57201754973315,126.18258529316464,233.5347627464,6.58135900279936,828.2755636900228,21.496125834409074,0,0,1,1,0
18.061064362700222,10.893709861646617,94.98045836619254,38.92283976722168,6.8088963455033475,685.6252033646919,290.8236192033161,0,0,0,0,0
56.484882617128655,27.610590536937167,69.39786372972212,179.510768557061,5.380543599538142,720.8452071965302,492.67587170464935,1,0,0,0,1
50.40601897822085,22.302916427146542,125.50729798907521,282.7895321813337,8.004303609664316,848.1452435906557,134.39582024082796,1,0,0,1,0
41.67018782552117,12.35607666011314,10.540418917483386,164.8330469676598,7.800010446040316,428.5534697481175,0.856481597870884,0,0,1,0,0
53.57302950938588,14.29234982821228,150.61260925748005,85.67197757333295,5.849692372645811,167.68307859719567,170.45803461977349,0,0,1,1,0
50.18360384495573,12.5633634528161,0.8958953839415251,53.640636694200985,6.949492094255991,377.2700589338592,369.5423463785433,0,1,0,1,0
19.328502944301793,25.31482020689691,61.387148758470445,8.084973260469086,5.865769379493552,979.2859614076932,401.1357847508844,0,1,0,0,0
54.627949924498886,12.355259090312344,100.79172753693568,186.97348264108194,6.355873115420996,448.4889328684787,390.5339776300959,0,1,0,0,1
36.96711209578254,28.857058325880402,75.40445011331033,167.39972070340872,7.914204934945644,923.8900927984357,40.46172118438024,1,0,0,0,1
50.372007758203125,10.512772983009778,61.495187041116495,138.51777462340524,6.161688139016777,702.7341928526614,385.4145713761114,0,0,1,1,0
54.80456499617466,16.2343946998973,166.16702909361922,58.131428720250334,7.862262436500158,737.7445508130265,40.82713885888833,0,1,0,0,0
25.900173748593193,32.26666689729768,186.96651485438178,70.98955999066524,8.340500996429409,190.21241097227437,493.58202566696355,1,0,0,0,0
15.502596226383838,27.96328295305615,174.74253698117775,287.5587009059196,6.165376265385265,368.7307601385873,185.24058882486406,0,1,0,0,1
21.396758127097083,11.824208323142193,104.48626260999994,6.1212265048604,8.01012779829491,732.3856820188321,346.74438843917187,0,0,0,1,0
31.355389431312815,30.528152612129492,176.8328350386966,109.03039948884532,5.715933394827985,655.5645865646849,242.25848878993793,1,0,0,0,1
50.90073829612466,22.32587803850512,184.17231303630874,11.643751497132493,4.511457513209999,862.6071065461023,120.3234774887571,0,1,0,0,0
53.036529162817175,31.16957567922073,81.8476794094924,57.47080174393964,4.837965660624203,209.99132475342196,305.4278891907831,0,1,0,0,0
10.347606526559535,25.018494361259833,56.68917190108908,279.94088602824445,7.448405228227347,748.3089980371495,7.960778841162918,0,0,0,0,1
35.537365128878285,27.04582580082147,19.653041162664064,44.86883289978102,4.900727262980582,39.44297347544534,252.57824426069402,0,0,0,0,1
30.87055015743895,34.83753900989271,95.8183842098458,180.23559253588851,8.256639342745457,299.80045121928487,19.519753557796392,0,1,0,0,0
21.105390523536514,15.808388648100454,189.2593840876883,104.08352215041195,7.9663183324258515,630.4936669882516,283.90158877150645,0,1,0,1,0
15.993268366684141,25.598639369034707,112.18150561407421,189.91443670303724,6.5594041036875135,980.0446723285669,228.64522591424318,0,0,1,0,0
26.8807585701814,21.50803475143496,133.5124203572343,255.64285756174252,6.826040199070558,989.3734472851866,447.3634026411116,0,1,0,1,0
57.14548519562596,10.986298823067285,22.57676369836952,85.96332311216386,7.277392339941837,439.14837092508975,483.0016655328452,0,1,0,0,1
26.160146601037763,10.361766037571625,28.70393282845125,23.586939640342173,7.426024192466773,764.6763189409035,325.5505081273302,0,0,1,0,1
35.939531087168305,12.980714445446466,92.8946523919345,61.2539674089654,6.4648267510325335,600.497592638863,92.59383971584667,0,0,1,1,0
45.15094794475889,26.227293513463703,190.25295979674516,131.7270640420624,5.753600534131438,709.0960570142717,261.7820894524737,0,1,0,0,0
28.1814801189647,24.179077197834808,72.15692831830577,154.51915861490372,8.140959820544198,731.9477066267849,0.8137850951565606,0,0,1,0,0
58.589104136048036,23.835739029093187,175.49680826350672,282.56858162339313,4.686274283227922,547.3184045097087,384.03375802590733,1,0,0,1,0
58.122364747105564,10.796419063206502,24.057718685142305,4.830593498606062,5.924337079150571,813.9377859211293,20.58227102337168,0,0,0,1,0
22.58911479126821,21.732574909000178,123.40344138674202,227.28812193299603,7.1660231081253425,584.4934060611168,403.7842181391881,1,0,0,1,0
34.86242529461927,33.11557044606322,120.12259538210364,21.752920754604276,8.064285918626702,100.61562790778878,132.33899486997376,0,0,0,1,0
25.043915490838483,19.939796732766165,171.9749500140537,23.376631598111842,4.796896667971906,989.2039358511166,125.01552992974513,0,0,0,0,0
24.24202471887338,25.623061744711407,0.663340880980301,196.23968753394178,7.135817451702033,303.8525085353908,44.839926675993794,0,1,0,0,1
11.84434736772664,29.495466890578587,37.98633343951443,272.6797670028052,6.448308220995276,964.1877557129422,342.88194589635884,0,0,0,0,0
40.47821669899484,29.59813197854719,43.93752508589635,86.30890024354511,7.245955628790124,292.61919110103696,182.99587099696296,1,0,0,1,0
35.13395116144308,22.982002059881786,189.99321761814747,80.79185367462952,5.768810212660737,853.1520475616944,44.95287150582122,0,1,0,0,0
12.573937562499466,31.44879863505841,30.73873125397899,185.31354713578185,7.342805128374252,689.585951079349,160.5044944918662,0,0,1,1,0
23.93232321183057,19.78445233409367,7.392470044112076,232.88424925906966,5.22104680740115,356.8700999467596,461.05534568445785,1,0,0,1,0
55.41329429833269,32.21733036961996,106.89229894836161,260.6877359174984,7.60159828605045,938.0040470028907,17.47250390920907,0,1,0,1,0
21.97809453334862,16.005679159888633,105.71169248673633,74.91184457549393,7.497397058717953,583.1464342817501,334.5269580534644,0,0,0,1,0
17.244743604561155,17.005410174764275,168.80939307357286,222.05975373032402,8.28714665193494,829.7626719572683,250.50291781250655,1,0,0,0,0
34.472638013878154,11.328015604975027,189.77193003556042,92.16362714823977,5.1928956517674685,796.9404631286337,298.82227815097303,0,0,0,1,0
59.282522705530035,29.889545913557072,107.7090884280262,163.44357608706758,7.387994081743637,46.38414158768811,195.82227124544406,0,1,0,0,0
22.10276357557502,20.426380905817638,185.9988364839311,57.2557413882252,5.790600177748482,268.86116551065555,240.77085422978374,0,1,0,0,0
43.606777370293926,15.727915347784975,145.03183025996594,43.80060722492212,5.6274273432399,472.2156704869869,379.64919100828024,0,0,1,0,1
48.08098076643588,15.79475694041449,52.911825599117,280.59106504015125,6.106382449570007,933.020320898655,241.5891926896213,0,0,1,0,0
21.881877199619986,32.53499853073083,185.68414218878527,164.15977512136837,5.6408062516288275,62.46123947353055,188.14455263404034,1,0,0,0,1
46.41081743059298,30.847915011525924,133.48863523637496,1.3768640979165747,5.492774082656613,185.64367701738084,137.8770615042963,0,0,1,0,1
28.38915663596266,23.838272133929582,82.81918654852676,238.0309632343884,7.5735409720680735,624.5234472937104,225.2503980527366,0,0,0,0,1
41.61529152967897,25.402770010393027,136.04841690338614,207.26103960940765,7.298014021735809,652.6996688252788,287.85962193507703,0,0,0,0,0
41.67648553804473,21.858139263757273,80.26256554875017,97.76484137324896,4.937433985579013,163.98160399559137,187.24109784750914,0,0,1,0,1
36.788734203737924,19.791663571970222,22.83675359759185,139.189284747697,6.740725705081257,948.3002932304531,450.4937252833548,0,0,1,1,0
14.514488502720415,32.88692203045829,143.79574943537995,134.96384919378474,5.824010617071723,176.83546389040984,497.9726501218336,0,0,1,0,0
51.7651247794619,13.140317588007552,164.81752243414874,82.43090856255736,8.384138569992885,182.3437384601564,102.05925061010612,1,0,0,1,0
26.03900324858679,20.4611697429057,145.76123980387754,294.16711202920345,6.200171059087328,635.547626318827,322.1322965185005,1,0,0,0,0
19.325925519992712,18.614047699696883,45.82293355133531,163.1655248189666,4.662294706305612,421.46367385993244,103.07565684353709,0,0,0,0,1
12.038757077738197,22.453768006278708,191.3270026955226,269.18383228580075,5.8268644963239264,26.011658614505606,270.52545713584476,1,0,0,0,1
39.544647159412094,21.440796863629377,5.050912338231184,175.60661569852292,5.750830952757729,920.5088715039935,196.64619682118845,1,0,0,0,0
43.87821809211412,22.972238291277037,66.53705947512812,207.0549370705517,4.522539021588755,75.14185838961617,122.70667819743969,0,1,0,0,1
10.829391446392808,13.497974430674851,52.0184869069791,8.862733043126102,6.45112917235355,156.31726558681268,171.03890078373678,0,0,0,1,0
35.60465291496405,22.828537537831927,9.625245522970193,153.5455648183162,8.12318453599884,897.1040082750117,61.6704207406833,0,0,0,1,0
21.324788759896897,16.06047034718027,81.14593859773369,216.38303486647175,7.70925296285303,275.3117248170813,39.7446349359406,0,0,1,0,1
42.25863952047249,14.608283724704782,124.62296803255491,36.55891147140961,7.238613809146602,817.6789568315961,225.0628977139788,0,1,0,0,0
18.718321450249572,11.620855469654781,176.51057269702025,203.49748876045552,5.874138803997457,170.71434808421205,407.6303343671681,0,0,1,0,0
44.546886905123294,29.066313968903522,197.93794323829403,25.281668079999907,5.427854929211406,48.18420105886511,341.450127400309,1,0,0,1,0
29.33676731502687,20.686048021414,161.61791728087962,242.10687534265043,5.870466092315292,234.73070455314325,297.6661117468494,0,0,0,0,1
56.836499436836725,25.66609208279396,93.73610374256496,293.3351520528825,4.992237375775968,742.0158328242525,210.2523698259857,1,0,0,0,1
16.876047207299663,28.189833582618583,144.74088519340614,188.0203803537758,4.897953950252617,662.5932635107162,234.2760202270836,1,0,0,1,0
27.053317552512926,26.982916632838837,168.72475771792813,23.123367834957264,6.798130986726029,310.6194219651582,10.748220493185967,0,1,0,0,0
15.673676062029454,21.762517977242055,93.06143928373626,176.0260348495293,7.755975556733853,633.4799018841337,470.0703295698571,0,1,0,0,1
56.23468091392814,19.697463223793246,157.01088680509997,222.25892393927472,4.897563162619913,664.9827439315399,155.43111638586439,0,0,0,0,0
53.86696766904905,19.398997741016593,96.53048366257535,279.92879886743265,5.840748405859337,564.68257785654,457.2279767718428,0,0,0,0,0
22.89708138575778,26.00121992325141,77.29919817534454,13.637607541566233,4.991016366697777,935.5242217569584,358.1251249354807,0,1,0,1,0
42.999202301708955,22.369858873546836,105.21816755675223,232.51269264381926,5.741922908607055,793.6208018437983,280.86043264040705,0,1,0,0,0
50.86111001006079,31.228306199712765,135.17094752542897,39.77451207107245,7.821053376395801,815.9742464349246,222.60692447225776,0,1,0,1,0
37.760040579973115,31.867549608167803,145.37641126371946,237.17591316879322,4.6393871071638255,425.89434714843856,161.48409214210773,0,1,0,0,1
36.48252891780032,14.264009450162963,71.34725377842157,266.6130857617755,7.0888545763118715,683.8994279622843,319.1527482940043,0,0,0,0,0
22.092614545022585,13.405841288643142,114.26405031120697,258.3728494299073,4.739346380804653,183.35126958382898,485.11309047287637,0,0,0,1,0
14.655138390294962,25.76002315089999,181.97417481608943,195.861947237217,6.206183638645374,295.9549049018002,402.162924165777,1,0,0,1,0
54.860787897666334,17.530643701556986,195.26258002212796,150.22968864009314,6.396211274713402,502.41953456201946,195.56449049047302,1,0,0,0,0
55.02090285816652,10.464267969127471,45.4496182367909,262.37601372021624,6.106040153912611,816.2497735224762,241.08735820984,1,0,0,1,0
41.65507286366339,32.21606673407388,38.566233142668295,155.72137807608516,7.049541893719358,336.93213137638435,234.22806911035332,0,0,0,0,1
26.951489552435035,15.672519181095208,135.33712668572971,57.033338393247554,8.3946535408523,439.81525838780647,129.77192869862242,0,0,1,0,0
27.460478730633046,33.23201629214523,82.93677716468876,282.84990963127046,5.5691992172397615,957.341390291359,423.64405903218517,1,0,0,0,1
46.297783943511966,27.93586127195634,4.844467683627407,111.98719796307401,6.939076121694147,284.09798283416757,346.4167761539514,0,0,1,1,0
54.85551299762886,29.066337247787107,69.37237412945683,187.30470844753043,5.919914193980576,618.0652808380095,298.7671091935449,0,0,1,0,1
54.354321213255865,15.036537394829011,161.34894869445043,59.74374239825707,8.498002696838741,100.54368297980476,216.6505629324234,0,0,1,1,0
48.99377729288119,15.854860640420323,159.4853860766365,33.16189079746831,8.303987228519103,411.6760552988714,119.50013466463011,0,1,0,1,0
42.10158230771439,23.031693845601644,98.93702976331637,165.31153506563464,4.873611488019016,330.0899621587684,319.9020914454853,0,0,0,0,1
14.206998249752441,14.302496316246554,94.51558697750706,166.37836495006022,8.394383945081817,13.072130326836518,118.38282365514446,0,0,0,0,0
18.081435704730687,17.635792317075808,115.9014884868755,110.92270185035925,7.453085412655927,585.2106213884592,4.402627257538816,1,0,0,0,0
54.927709426353964,18.036561948695113,43.8793421127152,93.52155979251548,8.46937876123596,331.422168878296,33.31919119179727,1,0,0,0,0
40.321452982979494,13.990748331319102,105.2087249781911,112.25204626048048,7.583802639238913,251.67396363059348,347.00542593891953,0,0,0,0,1
10.459852580831482,15.129570834879019,2.209272011329677,238.5436799587505,5.015734161434789,892.596944873377,188.77408252736905,0,1,0,0,1
15.073577143301605,29.713796050206415,95.11191095662674,107.32043757756995,7.501874978007418,229.6203423327361,103.20385511036967,0,0,0,0,1
43.17508845540279,14.17989636368171,67.21020925011851,276.41180209655084,7.406510463127917,405.4856045206915,118.93353276421954,0,0,1,0,1
10.253079192310935,10.711434796098063,134.97392118073194,33.888740337324066,5.166943106606205,949.4289721637506,247.23469191207326,0,0,0,0,0
